booking_id,booking_date,check_in,check_out,room_id,room_type,guests,nights,room_rate,revenue,booking_channel,booking_status,lead_time
SYN-B002155,2024-07-05,2024-07-19,2024-07-23,SYN-FAM-02,Family,2.0,4,226.47,905.88,Online travel agency,Completed,14
SYN-B002156,2024-07-15,2024-07-19,2024-07-21,SYN-FAM-03,Family,3.0,2,217.94,435.88,Online travel agency,Completed,4
SYN-B002157,2024-06-06,2024-07-20,2024-07-23,SYN-STA-01,Standard,2.0,3,112.21,336.63,Direct, completed ,44
SYN-B002158,2024-06-16,2024-07-20,2024-07-25,SYN-STA-03,Standard,1.0,5,120.21,601.05,Online travel agency,Completed,34
SYN-B002159,2024-07-17,2024-07-20,2024-07-25,SYN-STA-05,Standard,1.0,5,108.05,540.25,Online travel agency,Completed,3
SYN-B002160,2024-06-23,2024-07-20,2024-07-22,SYN-STA-10,Standard,1.0,2,115.06,230.12,Online travel agency,Completed,27
SYN-B002161,2024-06-18,2024-07-20,2024-07-21,SYN-DEL-03,Deluxe,1.0,1,159.04,159.04,Online travel agency,Completed,32
SYN-B002162,2024-07-13,2024-07-21,2024-07-25,SYN-STA-04,Standard,1.0,4,97.95,391.8,Direct,Completed,8
SYN-B002163,2024-06-23,2024-07-21,2024-07-26,SYN-STA-06,Standard,1.0,5,98.06,490.3,Direct,Completed,28
SYN-B002164,2024-06-26,2024-07-21,2024-07-23,SYN-DEL-01,Deluxe,1.0,2,149.28,298.56,Direct,Completed,25
SYN-B002165,2024-07-08,2024-07-21,2024-07-25,SYN-FAM-03,Family,2.0,4,195.87,783.48,Online travel agency,Completed,13
SYN-B002166,2024-05-25,2024-07-22,2024-07-26,SYN-STA-02,Standard,1.0,4,103.95,415.8,Online travel agency,Completed,58
SYN-B002167,2024-06-23,2024-07-22,2024-07-25,SYN-STA-09,Standard,1.0,3,100.42,301.26,Direct,Completed,29
SYN-B002168,2024-06-23,2024-07-22,2024-07-25,SYN-STA-10,Standard,2.0,3,100.03,0.0,Travel agent,Cancelled,29
SYN-B002169,2024-06-17,2024-07-22,2024-07-26,SYN-DEL-03,Deluxe,2.0,4,149.01,0.0,Online travel agency,Cancelled,35
SYN-B002170,2024-07-14,2024-07-22,2024-07-26,SYN-DEL-04,Deluxe,1.0,4,157.09,628.36,Online travel agency,Completed,8
SYN-B002171,2024-06-21,2024-07-22,2024-07-27,SYN-DEL-05,Deluxe,2.0,5,152.44,762.2,Online travel agency,Completed,31
SYN-B002172,2024-04-03,2024-07-23,2024-07-26,SYN-STA-01,Standard,2.0,3,95.28,285.84,Direct,Completed,111
SYN-B002173,2024-07-12,2024-07-23,2024-07-26,SYN-STA-08,Standard,1.0,3,104.84,314.52,Direct,Completed,11
SYN-B002174,2024-06-23,2024-07-23,2024-07-27,SYN-STA-10,Standard,1.0,4,106.61,426.44,Online travel agency,Completed,30
SYN-B002175,2024-07-16,2024-07-23,2024-07-30,SYN-DEL-01,Deluxe,2.0,7,146.55,1025.85,Online travel agency,Completed,7
SYN-B002176,2024-07-08,2024-07-23,2024-07-26,SYN-DEL-03,Deluxe,1.0,3,155.96,467.88,Travel agent,Completed,15
SYN-B002177,2024-06-30,2024-07-23,2024-07-27,SYN-FAM-02,Family,1.0,4,198.36,793.44,Online travel agency,Completed,23
SYN-B002178,2024-07-17,2024-07-24,2024-07-27,SYN-DEL-02,Deluxe,2.0,3,157.65,472.95,Direct,Completed,7
SYN-B002179,2024-06-18,2024-07-25,2024-07-27,SYN-STA-03,Standard,1.0,2,105.8,0.0,Direct,Cancelled,37
SYN-B002180,2024-06-25,2024-07-25,2024-07-27,SYN-STA-04,Standard,1.0,2,99.66,199.32,Online travel agency,Completed,30
SYN-B002181,2024-06-29,2024-07-25,2024-07-27,SYN-STA-05,Standard,1.0,2,105.67,211.34,Direct,Completed,26
SYN-B002182,2024-06-25,2024-07-25,2024-07-28,SYN-STA-07,Standard,1.0,3,97.52,292.56,Online travel agency,Completed,30
SYN-B002183,2024-06-15,2024-07-25,2024-07-26,SYN-FAM-01,Family,4.0,1,189.41,189.41,Direct,Completed,40
SYN-B002184,2024-06-04,2024-07-25,2024-07-30,SYN-FAM-03,Family,4.0,5,186.54,932.7,Direct,Completed,51
SYN-B002185,2024-06-06,2024-07-26,2024-07-30,SYN-STA-01,Standard,2.0,4,107.97,431.88,Direct,Completed,50
SYN-B002186,2024-06-11,2024-07-26,2024-07-29,SYN-STA-02,Standard,1.0,3,115.53,346.59,Direct,Completed,45
SYN-B002187,2024-06-14,2024-07-26,2024-07-30,SYN-DEL-04,Deluxe,1.0,4,165.6,0.0,Online travel agency,Cancelled,42
SYN-B002188,2024-07-11,2024-07-26,2024-07-30,SYN-FAM-01,Family,1.0,4,224.69,898.76,Direct,Completed,15
SYN-B002189,2024-07-14,2024-07-27,2024-07-31,SYN-STA-03,Standard,1.0,4,116.61,466.44,Direct,Completed,13
SYN-B002190,2024-06-03,2024-07-27,2024-07-30,SYN-STA-04,Standard,2.0,3,114.56,343.68,Direct,Completed,54
SYN-B002191,2024-07-01,2024-07-27,2024-07-29,SYN-STA-05,Standard,1.0,2,113.48,226.96,Direct,Completed,26
SYN-B002192,2024-07-15,2024-07-27,2024-07-29,SYN-STA-08,Standard,2.0,2,112.35,224.7,Travel agent,Completed,12
SYN-B002193,2024-07-15,2024-07-27,2024-07-30,SYN-STA-09,Standard,1.0,3,114.06,0.0,Online travel agency,Cancelled,12
SYN-B002194,2024-05-29,2024-07-27,2024-07-31,SYN-STA-10,Standard,1.0,4,111.37,445.48,Online travel agency,Completed,59
SYN-B002195,2024-06-20,2024-07-27,2024-08-02,SYN-DEL-02,Deluxe,1.0,6,176.84,0.0,Online travel agency,Cancelled,37
SYN-B002196,2024-01-29,2024-07-27,2024-07-30,SYN-DEL-03,Deluxe,2.0,3,165.13,495.39,Online travel agency,Completed,180
SYN-B002197,2024-01-29,2024-07-27,2024-07-31,SYN-DEL-04,Deluxe,1.0,4,155.69,622.76,Online travel agency,Completed,180
SYN-B002198,2024-05-14,2024-07-27,2024-07-29,SYN-DEL-05,Deluxe,2.0,2,164.2,328.4,Direct,Completed,74
SYN-B002199,2024-07-04,2024-07-27,2024-07-30,SYN-FAM-02,Family,2.0,3,228.21,684.63,Direct,Completed,23
SYN-B002200,2024-02-09,2024-07-28,2024-07-30,SYN-STA-06,Standard,2.0,2,95.8,191.6,Online travel agency,Completed,170
SYN-B002201,2024-06-08,2024-07-28,2024-07-31,SYN-STA-07,Standard,2.0,3,107.19,321.57,Direct,Completed,50
SYN-B002202,2024-07-09,2024-07-28,2024-07-31,SYN-DEL-02,Deluxe,2.0,3,155.66,466.98,Direct,Completed,19
SYN-B002203,2024-07-04,2024-07-29,2024-08-01,SYN-STA-02,Standard,2.0,3,97.68,293.04,Online travel agency,Completed,25
SYN-B002204,2024-06-03,2024-07-29,2024-07-31,SYN-STA-05,Standard,2.0,2,104.39,208.78,Direct,Completed,56
SYN-B002205,2024-05-20,2024-07-29,2024-08-02,SYN-STA-08,Standard,2.0,4,94.2,376.8,Direct,Completed,70
SYN-B002206,2024-07-12,2024-07-30,2024-08-02,SYN-STA-01,Standard,1.0,3,104.33,312.99,Online travel agency,Completed,18
SYN-B002207,2024-07-08,2024-07-30,2024-08-02,SYN-STA-06,Standard,1.0,3,103.09,309.27,Direct,Completed,22
SYN-B002208,2024-07-04,2024-07-30,2024-08-02,SYN-STA-09,Standard,1.0,3,98.6,295.8,Online travel agency,Completed,26
SYN-B002209,2024-06-05,2024-07-30,2024-08-03,SYN-DEL-03,Deluxe,,4,145.43,581.72,Direct,Completed,55
SYN-B002210,2024-07-22,2024-07-30,2024-08-02,SYN-DEL-05,Deluxe,1.0,3,153.99,0.0,Online travel agency,Cancelled,8
SYN-B002211,2024-03-25,2024-07-30,2024-08-05,SYN-FAM-01,Family,1.0,6,187.91,1127.46,Travel agent,Completed,127
SYN-B002212,2024-06-19,2024-07-30,2024-08-03,SYN-FAM-02,Family,1.0,4,194.93,779.72,Online travel agency,Completed,41
SYN-B002213,2024-06-05,2024-07-30,2024-08-02,SYN-FAM-03,Family,4.0,3,204.6,613.8,Direct,Completed,55
SYN-B002214,2024-05-25,2024-07-31,2024-08-03,SYN-STA-03,Standard,1.0,3,99.75,299.25,Online travel agency, completed ,67
SYN-B002215,2024-07-16,2024-07-31,2024-08-04,SYN-STA-07,Standard,2.0,4,107.98,431.92,Direct,Completed,15
SYN-B002216,2024-07-22,2024-07-31,2024-08-04,SYN-STA-10,Standard,1.0,-1,107.1,428.4,Direct,Completed,9
SYN-B002217,2024-06-25,2024-07-31,2024-08-04,SYN-DEL-01,Deluxe,2.0,4,153.57,614.28,Direct,Completed,36
SYN-B002218,2024-06-12,2024-07-31,2024-08-05,SYN-DEL-02,Deluxe,2.0,5,147.09,735.45,Online travel agency,Completed,49
SYN-B002219,2024-07-19,2024-07-31,2024-08-02,SYN-DEL-05,Deluxe,1.0,2,147.11,294.22,Direct,Completed,12
SYN-B002220,2024-07-16,2024-08-01,2024-08-05,SYN-STA-04,Standard,2.0,4,102.46,409.84,Direct,Completed,16
SYN-B002221,2024-05-31,2024-08-01,2024-08-03,SYN-STA-05,Standard,1.0,2,96.14,192.28,Online travel agency,Completed,62
SYN-B002222,2024-07-03,2024-08-02,2024-08-06,SYN-STA-01,Standard,1.0,4,109.74,0.0,Online travel agency,Cancelled,30
SYN-B002223,2024-07-21,2024-08-02,2024-08-04,SYN-STA-02,Standard,1.0,2,118.22,236.44,Direct,Completed,12
SYN-B002224,2024-05-07,2024-08-02,2024-08-05,SYN-STA-06,Standard,1.0,3,113.27,339.81,Travel agent,Completed,87
SYN-B002225,2024-06-28,2024-08-02,2024-08-04,SYN-STA-08,Standard,1.0,2,120.62,241.24,Online travel agency,Completed,35
SYN-B002226,2024-07-28,2024-08-02,2024-08-06,SYN-STA-09,Standard,2.0,4,109.09,436.36, direct ,Completed,5
SYN-B002227,2024-07-26,2024-08-02,2024-08-05,SYN-DEL-04,Deluxe,1.0,3,177.49,532.47,Direct,Completed,7
SYN-B002228,2024-07-13,2024-08-02,2024-08-06,SYN-DEL-05,Deluxe,,4,174.05,696.2,Direct,Completed,20
SYN-B002229,2024-06-03,2024-08-02,2024-08-06,SYN-FAM-03,Family,2.0,4,217.32,0.0,Online travel agency,Cancelled,60
SYN-B002230,2024-06-08,2024-08-03,2024-08-06,SYN-STA-03,Standard,1.0,3,107.87,323.61,Direct,Completed,56
SYN-B002231,2024-07-17,2024-08-03,2024-08-07,SYN-STA-05,Standard,2.0,4,117.41,469.64,Online travel agency,Completed,17
SYN-B002232,2024-05-02,2024-08-03,2024-08-05,SYN-FAM-02,Family,4.0,2,206.01,412.02,Online travel agency,Completed,93
SYN-B002233,2024-07-26,2024-08-03,2024-08-07,SYN-FAM-03,Family,3.0,4,215.75,863.0,Online travel agency,Completed,8
SYN-B002234,2024-06-23,2024-08-04,2024-08-08,SYN-STA-02,Standard,1.0,4,96.1,384.4,Direct,Completed,42
SYN-B002235,2024-07-11,2024-08-04,2024-08-08,SYN-STA-07,Standard,2.0,4,96.06,384.24,Direct,Completed,24
SYN-B002236,2024-06-27,2024-08-04,2024-08-08,SYN-STA-08,Standard,2.0,4,104.62,418.48,Online travel agency,Completed,38
SYN-B002237,2024-07-11,2024-08-04,2024-08-07,SYN-STA-10,Standard,2.0,3,97.09,291.27,Direct,Completed,24
SYN-B002238,2024-06-30,2024-08-04,2024-08-07,SYN-DEL-03, deluxe ,1.0,3,154.5,0.0,Online travel agency,Cancelled,35
SYN-B002239,2024-07-25,2024-08-05,2024-08-09,SYN-STA-01,Standard,2.0,4,102.89,411.56,Direct,Completed,11
SYN-B002240,2024-07-17,2024-08-05,2024-08-08,SYN-STA-04,Standard,1.0,3,103.48,310.44,Direct,Completed,19
SYN-B002241,2024-06-21,2024-08-05,2024-08-08,SYN-STA-06,Standard,2.0,3,101.43,304.29,Direct,Completed,45
SYN-B002242,2024-07-28,2024-08-05,2024-08-09,SYN-DEL-01,Deluxe,2.0,4,148.88,595.52,Direct,Completed,8
SYN-B002243,2024-07-20,2024-08-05,2024-08-07,SYN-DEL-04,Deluxe,2.0,2,144.24,288.48,Travel agent,Completed,16
SYN-B002244,2024-07-07,2024-08-05,2024-08-08,SYN-FAM-01,Family,1.0,3,196.11,588.33,Travel agent,Completed,29
SYN-B002245,2024-07-11,2024-08-05,2024-08-09,SYN-FAM-02,Family,3.0,4,208.54,834.16,Direct,Completed,25
SYN-B002246,2024-06-28,2024-08-06,2024-08-08,SYN-STA-03,Standard,1.0,2,102.7,205.4,Online travel agency,Completed,39
SYN-B002247,2024-03-01,2024-08-06,2024-08-11,SYN-STA-09,Standard,2.0,5,98.27,491.35,Online travel agency,Completed,158
SYN-B002248,2024-05-08,2024-08-06,2024-08-08,SYN-DEL-02,Deluxe,1.0,2,142.23,284.46,Direct,Completed,90
SYN-B002249,2024-06-17,2024-08-06,2024-08-09,SYN-DEL-03,Deluxe,1.0,3,147.43,442.29,Online travel agency,Completed,50
SYN-B002250,2024-07-09,2024-08-06,2024-08-13,SYN-DEL-05,Deluxe,2.0,7,157.78,1104.46, online travel agency ,Completed,28
SYN-B002251,2024-06-22,2024-08-07,2024-08-12,SYN-STA-05,Standard,2.0,5,98.4,492.0,Online travel agency,Completed,46
SYN-B002252,2024-07-27,2024-08-07,2024-08-12,SYN-STA-10,Standard,2.0,5,105.87,529.35,Direct,Completed,11
SYN-B002253,2024-07-10,2024-08-07,2024-08-10,SYN-DEL-04,Deluxe,1.0,3,143.76,0.0,Online travel agency,Cancelled,28
SYN-B002254,2024-06-11,2024-08-08,2024-08-11,SYN-STA-04,Standard,2.0,3,98.94,0.0,Online travel agency,Cancelled,58
SYN-B002255,2024-07-26,2024-08-08,2024-08-10,SYN-STA-06,Standard,1.0,2,98.78,197.56,Direct,Completed,13
SYN-B002256,2024-07-19,2024-08-08,2024-08-10,SYN-STA-07,Standard,1.0,2,102.36,204.72,Online travel agency,Completed,20
SYN-B002257,2024-07-15,2024-08-08,2024-08-14,SYN-STA-08,Standard,2.0,6,104.05,624.3,Direct,Completed,24
SYN-B002258,2024-05-13,2024-08-08,2024-08-15,SYN-DEL-04,Deluxe,2.0,7,136.82,957.74,Direct,Completed,87
SYN-B002259,2024-06-08,2024-08-08,2024-08-11,SYN-FAM-01,Family,2.0,3,183.24,549.72, direct ,Completed,61
SYN-B002260,2024-06-18,2024-08-09,2024-08-12,SYN-STA-01,Standard,2.0,-1,107.81,323.43,Online travel agency,Completed,52
SYN-B002261,2024-05-02,2024-08-09,2024-08-12,SYN-STA-04,Standard,2.0,3,101.02,303.06,Direct, completed ,99
SYN-B002262,2024-06-26,2024-08-09,2024-08-11,SYN-DEL-02,Deluxe,2.0,2,169.21,338.42,Direct,Completed,44
SYN-B002263,2024-07-16,2024-08-09,2024-08-12,SYN-FAM-02,Family,3.0,3,223.66,670.98,Online travel agency,Completed,24
SYN-B002264,2024-06-25,2024-08-09,2024-08-11,SYN-FAM-03,Family,2.0,2,225.9,451.8,Online travel agency,Completed,45
SYN-B002265,2024-06-20,2024-08-10,2024-08-12,SYN-STA-02,Standard,1.0,2,112.52,225.04,Direct,Completed,51
SYN-B002266,2024-04-16,2024-08-10,2024-08-15,SYN-STA-03,Standard,2.0,5,109.99,0.0,Online travel agency,Cancelled,116
SYN-B002267,2024-07-13,2024-08-10,2024-08-15,SYN-STA-06,Standard,1.0,5,109.0,545.0,Online travel agency,Completed,28
SYN-B002268,2024-06-27,2024-08-10,2024-08-14,SYN-STA-07,Standard,2.0,4,111.23,444.92,Online travel agency,Completed,44
SYN-B002269,2024-06-20,2024-08-10,2024-08-13,SYN-DEL-01,Deluxe,1.0,3,163.51,490.53,Online travel agency,Completed,51
SYN-B002270,2024-07-17,2024-08-11,2024-08-13,SYN-STA-03,Standard,2.0,2,98.38,196.76,Direct,Completed,25
SYN-B002271,2024-07-24,2024-08-11,2024-08-15,SYN-DEL-02,Deluxe,1.0,4,155.76,623.04,Direct,Completed,18
SYN-B002272,2024-07-03,2024-08-11,2024-08-15,SYN-DEL-03,Deluxe,1.0,4,143.99,575.96,Online travel agency,Completed,39
SYN-B002273,2024-07-21,2024-08-11,2024-08-15,SYN-FAM-03,Family,4.0,4,193.1,772.4,Online travel agency,Completed,21
SYN-B002274,2024-07-18,2024-08-12,2024-08-15,SYN-STA-01,Standard,2.0,3,98.06,294.18,Direct,Completed,25
SYN-B002275,2024-06-07,2024-08-12,2024-08-14,SYN-STA-02,Standard,2.0,2,97.47,194.94,Direct,Completed,66
SYN-B002276,2024-06-11,2024-08-12,2024-08-14,SYN-STA-04,Standard,1.0,2,97.69,195.38,Travel agent,Completed,62
SYN-B002277,2024-07-29,2024-08-12,2024-08-15,SYN-STA-05,Standard,1.0,3,95.87,287.61,Direct,Completed,14
SYN-B002278,2024-07-03,2024-08-12,2024-08-15,SYN-STA-09,Standard,1.0,3,103.14,0.0,Online travel agency,Cancelled,40
SYN-B002279,2024-06-16,2024-08-12,2024-08-16,SYN-STA-10,Standard,1.0,4,105.61,422.44,Travel agent,Completed,57
SYN-B002280,2024-08-05,2024-08-12,2024-08-14,SYN-FAM-01,Family,1.0,2,204.06,408.12,Direct, completed ,7
SYN-B002281,2024-07-25,2024-08-12,2024-08-15,SYN-FAM-02,Family,4.0,3,195.73,587.19,Online travel agency,Completed,18
SYN-B002282,2024-03-31,2024-08-13,2024-08-15,SYN-STA-03,Standard,1.0,2,95.44,190.88,Direct,Completed,135
SYN-B002283,2024-07-13,2024-08-13,2024-08-16,SYN-STA-09,Standard,1.0,3,106.74,320.22,Online travel agency,Completed,31
SYN-B002284,2024-06-12,2024-08-13,2024-08-15,SYN-DEL-01,Deluxe,1.0,2,140.46,0.0,Direct,Cancelled,62
SYN-B002285,2024-07-06,2024-08-13,2024-08-15,SYN-DEL-05,Deluxe,2.0,2,153.45,306.9,Online travel agency,Completed,38
SYN-B002286,2024-07-21,2024-08-14,2024-08-21,SYN-STA-02,Standard,2.0,7,105.18,736.26,Online travel agency,Completed,24
SYN-B002287,2024-08-09,2024-08-14,2024-08-21,SYN-STA-07,Standard,2.0,7,105.7,739.9,Direct,Completed,5
SYN-B002288,2024-07-19,2024-08-14,2024-08-17,SYN-STA-08,Standard,1.0,3,101.12,303.36,Direct,Completed,26
SYN-B002289,2024-06-25,2024-08-14,2024-08-19,SYN-DEL-01, deluxe ,2.0,5,156.53,782.65,Direct,Completed,50
SYN-B002290,2024-08-02,2024-08-14,2024-08-22,SYN-FAM-01,Family,4.0,8,195.68,1565.44,Travel agent,Completed,12
SYN-B002291,2024-08-03,2024-08-15,2024-08-17,SYN-STA-01,Standard,1.0,2,100.3,200.6,Online travel agency,Completed,12
SYN-B002292,2024-08-08,2024-08-15,2024-08-20,SYN-STA-06,Standard,2.0,5,104.99,524.95,Online travel agency,Completed,7
SYN-B002293,2024-06-06,2024-08-15,2024-08-18,SYN-DEL-02,Deluxe,1.0,3,135.62,0.0,Online travel agency,Cancelled,70
SYN-B002294,2024-02-17,2024-08-15,2024-08-17,SYN-DEL-03,Deluxe,2.0,2,141.36,282.72,Direct,Completed,180
SYN-B002295,2024-06-07,2024-08-15,2024-08-19,SYN-DEL-04,Deluxe,2.0,4,145.92,583.68,Online travel agency,Completed,69
SYN-B002296,2024-08-08,2024-08-15,2024-08-19,SYN-FAM-02,Family,3.0,4,205.5,822.0,Online travel agency,Completed,7
SYN-B002297,2024-07-31,2024-08-15,2024-08-18,SYN-FAM-03,Family,2.0,3,196.28,588.84,Direct,Completed,15
SYN-B002298,2024-07-28,2024-08-16,2024-08-21,SYN-STA-04,Standard,2.0,5,120.08,600.4,Online travel agency,Completed,19
SYN-B002299,2024-07-23,2024-08-16,2024-08-20,SYN-STA-05,Standard,1.0,4,109.75,0.0,Online travel agency,Cancelled,24
SYN-B002300,2024-07-26,2024-08-16,2024-08-19,SYN-STA-09,Standard,1.0,3,120.65,361.95,Travel agent,Completed,21
SYN-B002301,2024-07-22,2024-08-16,2024-08-21,SYN-STA-10,Standard,2.0,5,114.34,571.7,Travel agent,Completed,25
SYN-B002302,2024-06-15,2024-08-16,2024-08-20,SYN-DEL-02,Deluxe,1.0,4,162.26,649.04,Online travel agency,Completed,62
SYN-B002303,2024-07-05,2024-08-16,2024-08-19,SYN-DEL-05,Deluxe,1.0,3,164.69,494.07,Online travel agency,Completed,42
SYN-B002304,2024-03-28,2024-08-17,2024-08-20,SYN-STA-01,Standard,1.0,3,104.14,312.42,Direct,Completed,142
SYN-B002305,2024-08-09,2024-08-17,2024-08-20,SYN-STA-03,Standard,2.0,3,107.69,0.0,Direct,Cancelled,8
SYN-B002306,2024-08-07,2024-08-17,2024-08-20,SYN-STA-08,Standard,1.0,3,110.13,330.39,Online travel agency,Completed,10
SYN-B002307,2024-07-22,2024-08-17,2024-08-21,SYN-DEL-03,Deluxe,2.0,4,171.29,685.16,Direct,Completed,26
SYN-B002308,2024-08-07,2024-08-18,2024-08-23,SYN-STA-03,Standard,1.0,5,105.25,526.25,Online travel agency,Completed,11
SYN-B002309,2024-07-21,2024-08-18,2024-08-20,SYN-STA-05,Standard,2.0,2,99.53,199.06,Online travel agency,Completed,28
SYN-B002310,2024-07-31,2024-08-19,2024-08-23,SYN-STA-09,Standard,2.0,4,102.42,409.68,Direct,Completed,19
SYN-B002311,2024-06-15,2024-08-19,2024-08-22,SYN-DEL-01,Deluxe,1.0,3,134.12,402.36,Direct,Completed,65
SYN-B002312,2024-06-06,2024-08-19,2024-08-23,SYN-DEL-05,Deluxe,1.0,4,146.13,584.52,Direct,Completed,74
SYN-B002313,2024-04-08,2024-08-19,2024-08-21,SYN-FAM-02,Family,2.0,2,174.64,349.28,Direct,Completed,133
SYN-B002314,2024-08-01,2024-08-19,2024-08-22,SYN-FAM-03,Family,4.0,3,203.11,609.33,Direct,Completed,18
SYN-B002315,2024-03-15,2024-08-20,2024-08-24,SYN-STA-06,Standard,2.0,4,90.74,362.96,Online travel agency,Completed,158
SYN-B002316,2024-08-14,2024-08-20,2024-08-23,SYN-DEL-02,Deluxe,2.0,3,145.69,437.07, online travel agency ,Completed,6
SYN-B002317,2024-07-12,2024-08-20,2024-08-23,SYN-DEL-04,Deluxe,1.0,3,150.11,450.33,Online travel agency,Completed,39
SYN-B002318,2024-07-29,2024-08-21,2024-08-23,SYN-STA-01, standard ,1.0,2,103.87,207.74,Direct,Completed,23
SYN-B002319,2024-08-17,2024-08-21,2024-08-26,SYN-STA-04,Standard,2.0,5,107.22,536.1,Travel agent,Completed,4
SYN-B002320,2024-08-17,2024-08-21,2024-08-26,SYN-STA-07,Standard,1.0,5,107.09,535.45,Direct,Completed,4
SYN-B002321,2024-07-16,2024-08-21,2024-08-23,SYN-STA-08,Standard,2.0,2,105.47,210.94,Travel agent,Completed,36
SYN-B002322,2024-08-05,2024-08-21,2024-08-25,SYN-STA-10,Standard,1.0,4,102.66,410.64,Direct,Completed,16
SYN-B002323,2024-08-04,2024-08-21,2024-08-23,SYN-DEL-03,Deluxe,1.0,2,152.67,305.34,Online travel agency,Completed,17
SYN-B002324,2024-08-07,2024-08-21,2024-08-23,SYN-FAM-02,Family,3.0,2,197.29,394.58,Direct,Completed,14
SYN-B002325,2024-07-26,2024-08-22,2024-08-27,SYN-STA-02,Standard,1.0,5,99.18,0.0,Online travel agency,Cancelled,27
SYN-B002326,2024-07-09,2024-08-22,2024-08-27,SYN-STA-05,Standard,1.0,5,101.26,506.3,Online travel agency,Completed,44
SYN-B002327,2024-07-18,2024-08-22,2024-08-26,SYN-DEL-01,Deluxe,1.0,4,152.12,608.48,Online travel agency,Completed,35
SYN-B002328,2024-07-04,2024-08-22,2024-08-26,SYN-FAM-03,Family,2.0,4,195.33,781.32, direct ,Completed,49
SYN-B002329,2024-07-20,2024-08-23,2024-08-29,SYN-STA-01,Standard,1.0,6,110.04,0.0,Online travel agency,Cancelled,34
SYN-B002330,2024-08-09,2024-08-23,2024-08-26,SYN-STA-02,Standard,1.0,3,111.59,334.77,Direct,Completed,14
SYN-B002331,2024-08-09,2024-08-23,2024-08-27,SYN-STA-03,Standard,2.0,4,112.08,0.0,Online travel agency,Cancelled,14
SYN-B002332,2024-07-19,2024-08-23,2024-08-25,SYN-STA-08,Standard,1.0,2,117.43,234.86,Online travel agency,Completed,35
SYN-B002333,2024-08-12,2024-08-23,2024-08-28,SYN-DEL-02,Deluxe,1.0,5,168.45,842.25,Direct,Completed,11
SYN-B002334,2024-03-07,2024-08-23,2024-08-26,SYN-DEL-03,Deluxe,2.0,3,149.52,448.56,Online travel agency,Completed,169
SYN-B002335,2024-07-12,2024-08-23,2024-08-26,SYN-FAM-01,Family,4.0,3,232.03,696.09,Online travel agency,Completed,42
SYN-B002336,2024-06-26,2024-08-24,2024-08-28,SYN-STA-03,Standard,1.0,4,115.64,462.56,Online travel agency,Completed,59
SYN-B002337,2024-07-21,2024-08-24,2024-08-28,SYN-STA-06,Standard,1.0,4,118.87,475.48,Direct,Completed,34
SYN-B002338,2024-08-03,2024-08-24,2024-08-26,SYN-STA-09,Standard,2.0,2,116.04,232.08,Online travel agency, completed ,21
SYN-B002339,2024-06-02,2024-08-24,2024-08-27,SYN-DEL-04,Deluxe,2.0,3,161.72,485.16,Direct,Completed,83
SYN-B002340,2024-08-05,2024-08-24,2024-08-26,SYN-DEL-05, deluxe ,,2,161.86,323.72,Online travel agency,Completed,19
SYN-B002341,2024-06-28,2024-08-24,2024-08-26,SYN-FAM-02,Family,4.0,2,208.6,417.2,Direct,Completed,57
SYN-B002342,2024-07-28,2024-08-25,2024-08-28,SYN-STA-01,Standard,2.0,3,96.11,288.33,Online travel agency,Completed,28
SYN-B002343,2024-08-08,2024-08-25,2024-08-28,SYN-STA-08,Standard,1.0,3,106.58,319.74,Direct,Completed,17
SYN-B002344,2024-03-05,2024-08-25,2024-08-31,SYN-STA-10,Standard,2.0,6,100.99,605.94,Online travel agency,Completed,173
SYN-B002345,2024-08-14,2024-08-26,2024-08-30,SYN-STA-02,Standard,2.0,4,101.93,407.72,Travel agent,Completed,12
SYN-B002346,2024-07-23,2024-08-26,2024-08-28,SYN-STA-04,Standard,1.0,2,104.62,0.0,Online travel agency,Cancelled,34
SYN-B002347,2024-08-11,2024-08-26,2024-08-29,SYN-STA-07,Standard,2.0,3,105.9,317.7,Online travel agency,Completed,15
SYN-B002348,2024-08-17,2024-08-26,2024-08-31,SYN-FAM-01,Family,4.0,5,186.42,932.1,Online travel agency,Completed,9
SYN-B002349,2024-08-18,2024-08-26,2024-08-27,SYN-FAM-02,Family,1.0,1,206.92,0.0,Online travel agency,Cancelled,8
SYN-B002350,2024-07-22,2024-08-26,2024-08-29,SYN-FAM-03,Family,2.0,3,198.64,595.92,Online travel agency,Completed,35
SYN-B002351,2024-08-09,2024-08-27,2024-08-31,SYN-STA-09,Standard,2.0,4,102.72,410.88,Direct,Completed,18
SYN-B002352,2024-08-20,2024-08-27,2024-08-29,SYN-DEL-01,Deluxe,2.0,2,153.96,307.92,Direct,Completed,7
SYN-B002353,2024-02-29,2024-08-27,2024-08-29,SYN-DEL-03,Deluxe,1.0,2,146.1,292.2,Online travel agency,Completed,180
SYN-B002354,2024-06-02,2024-08-27,2024-09-01,SYN-DEL-04,Deluxe,2.0,5,144.99,724.95,Online travel agency,Completed,86
SYN-B002355,2024-07-08,2024-08-27,2024-09-01,SYN-FAM-02,Family,3.0,5,203.2,1016.0,Online travel agency,Completed,50
SYN-B002356,2024-08-23,2024-08-28,2024-09-02,SYN-STA-01,Standard,1.0,5,98.65,493.25,Travel agent,Completed,5
SYN-B002357,2024-08-20,2024-08-28,2024-09-01,SYN-STA-03,Standard,1.0,4,102.79,411.16,Online travel agency,Completed,8
